accuracy,precision_BAD_1,recall_BAD_1,f1_BAD_1,roc_auc,average_precision,false_positives,false_negatives,true_positives,true_negatives,threshold
0.9201821668264621,0.8278580814717477,0.7572115384615384,0.7909604519774012,0.9570848687240903,0.8846209402258454,131,202,630,3209,0.295
0.9201821668264621,0.8278580814717477,0.7572115384615384,0.7909604519774012,0.9570848687240903,0.8846209402258454,131,202,630,3209,0.3
0.9201821668264621,0.8295904887714664,0.7548076923076923,0.790434235368156,0.9570848687240903,0.8846209402258454,129,204,628,3211,0.305
0.9194630872483222,0.8297872340425532,0.75,0.7878787878787878,0.9570848687240903,0.8846209402258454,128,208,624,3212,0.31
0.9199424736337488,0.832,0.75,0.7888748419721872,0.9570848687240903,0.8846209402258454,126,208,624,3214,0.315
0.9201821668264621,0.8331108144192256,0.75,0.7893738140417458,0.9570848687240903,0.8846209402258454,125,208,624,3215,0.32
0.9199424736337488,0.8328877005347594,0.7487980769230769,0.7886075949367088,0.9570848687240903,0.8846209402258454,125,209,623,3215,0.325
0.9197027804410355,0.8326639892904953,0.7475961538461539,0.7878404053198227,0.9570848687240903,0.8846209402258454,125,210,622,3215,0.33
0.9189837008628955,0.831989247311828,0.7439903846153846,0.7855329949238579,0.9570848687240903,0.8846209402258454,125,213,619,3215,0.335
0.9187440076701822,0.8317631224764468,0.7427884615384616,0.7847619047619048,0.9570848687240903,0.8846209402258454,125,214,618,3215,0.34
0.9189837008628955,0.8328840970350404,0.7427884615384616,0.7852604828462516,0.9570848687240903,0.8846209402258454,124,214,618,3216,0.345
0.9187440076701822,0.8326585695006747,0.7415865384615384,0.7844882390336936,0.9570848687240903,0.8846209402258454,124,215,617,3216,0.35
0.9189837008628955,0.8337837837837838,0.7415865384615384,0.7849872773536896,0.9570848687240903,0.8846209402258454,123,215,617,3217,0.355
0.9189837008628955,0.8337837837837838,0.7415865384615384,0.7849872773536896,0.9570848687240903,0.8846209402258454,123,215,617,3217,0.36
0.9189837008628955,0.8355978260869565,0.7391826923076923,0.7844387755102041,0.9570848687240903,0.8846209402258454,121,217,615,3219,0.365
0.9189837008628955,0.8365122615803815,0.7379807692307693,0.7841634738186463,0.9570848687240903,0.8846209402258454,120,218,614,3220,0.37
0.9185043144774688,0.8360655737704918,0.7355769230769231,0.782608695652174,0.9570848687240903,0.8846209402258454,120,220,612,3220,0.375
0.9180249280920422,0.8356164383561644,0.7331730769230769,0.7810499359795134,0.9570848687240903,0.8846209402258454,120,222,610,3220,0.38
0.9182646212847555,0.8367626886145405,0.7331730769230769,0.7815502882767457,0.9570848687240903,0.8846209402258454,119,222,610,3221,0.385
0.9180249280920422,0.837465564738292,0.7307692307692307,0.7804878048780488,0.9570848687240903,0.8846209402258454,118,224,608,3222,0.39
