mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__n_estimators,param_rf__min_samples_split,param_rf__min_samples_leaf,param_rf__max_samples,param_rf__max_features,param_rf__max_depth,param_rf__criterion,param_rf__class_weight,param_rf__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.1175948619842528,0.019372555609761723,0.3058453559875488,0.17396462819307754,300,5,5,0.7,log2,,gini,,True,"{'rf__n_estimators': 300, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 5, 'rf__max_samples': 0.7, 'rf__max_features': 'log2', 'rf__max_depth': None, 'rf__criterion': 'gini', 'rf__class_weight': None, 'rf__bootstrap': True}",0.9133350066334397,0.9375112051346408,0.9293791934203881,0.9473071928432292,0.9335816319168893,0.9322228459897175,0.011155154836417396,11
1.126722812652588,0.3141888400298409,0.3482945442199707,0.125119490463803,400,5,5,0.7,log2,16,gini,,True,"{'rf__n_estimators': 400, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 5, 'rf__max_samples': 0.7, 'rf__max_features': 'log2', 'rf__max_depth': 16, 'rf__criterion': 'gini', 'rf__class_weight': None, 'rf__bootstrap': True}",0.9125999498009967,0.9366506507942199,0.9293341028785802,0.9457019695548662,0.9333832335329342,0.9315339813123196,0.010896503527264125,12
3.275985670089722,0.49795218263753327,0.7673797130584716,0.21295655271424577,400,5,5,0.7,0.5,,entropy,,True,"{'rf__n_estimators': 400, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 5, 'rf__max_samples': 0.7, 'rf__max_features': 0.5, 'rf__max_depth': None, 'rf__criterion': 'entropy', 'rf__class_weight': None, 'rf__bootstrap': True}",0.9169116856108143,0.9366685790096454,0.9312820142846836,0.9478302431282014,0.9244643243633216,0.9314313692793332,0.010542624577213928,13
2.1133265495300293,0.30223046955737887,0.5138444423675537,0.17608183739067473,300,10,3,0.9,0.5,12,entropy,balanced_subsample,True,"{'rf__n_estimators': 300, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 3, 'rf__max_samples': 0.9, 'rf__max_features': 0.5, 'rf__max_depth': 12, 'rf__criterion': 'entropy', 'rf__class_weight': 'balanced_subsample', 'rf__bootstrap': True}",0.9189823944924522,0.9318369249524902,0.9299292980304451,0.9487140177476373,0.925113628165356,0.9309152526776762,0.009946552928676808,14
1.1302027225494384,0.2517714482232309,0.5739246845245362,0.4457276208388839,300,2,5,0.7,log2,16,entropy,balanced,True,"{'rf__n_estimators': 300, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 5, 'rf__max_samples': 0.7, 'rf__max_features': 'log2', 'rf__max_depth': 16, 'rf__criterion': 'entropy', 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.9164724443328911,0.9338538491878519,0.9286577447514609,0.9465045811990478,0.9254472981747348,0.9301871835291973,0.009925740991375791,15
1.480614423751831,0.15506796383623914,0.7945058822631836,0.09142887094176101,300,10,5,0.7,sqrt,12,gini,balanced_subsample,True,"{'rf__n_estimators': 300, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 5, 'rf__max_samples': 0.7, 'rf__max_features': 'sqrt', 'rf__max_depth': 12, 'rf__criterion': 'gini', 'rf__class_weight': 'balanced_subsample', 'rf__bootstrap': True}",0.913424647710567,0.9343648033274767,0.9257358776423058,0.9449985571026621,0.9262048192771084,0.9289457410120241,0.010447768689058305,16
3.0951559066772463,0.19008344307120048,0.38789854049682615,0.0673707429732663,300,2,5,,0.5,12,gini,balanced_subsample,True,"{'rf__n_estimators': 300, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 5, 'rf__max_samples': None, 'rf__max_features': 0.5, 'rf__max_depth': 12, 'rf__criterion': 'gini', 'rf__class_weight': 'balanced_subsample', 'rf__bootstrap': True}",0.9134246477105669,0.9316486786905231,0.9278010244571098,0.9439344203159945,0.9221376524060315,0.9277892847160452,0.010137496804233832,17
1.2934135913848877,0.14973233424699336,0.11047296524047852,0.03475426026800781,300,10,1,,log2,8,entropy,balanced_subsample,True,"{'rf__n_estimators': 300, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 1, 'rf__max_samples': None, 'rf__max_features': 'log2', 'rf__max_depth': 8, 'rf__criterion': 'entropy', 'rf__class_weight': 'balanced_subsample', 'rf__bootstrap': True}",0.9143927713435406,0.9321058481838718,0.9256547146670514,0.9389924969338431,0.9165915157636534,0.925547469378392,0.009256662394978157,18
1.0184192657470703,0.08691830614625867,0.24292831420898436,0.11949702987737437,200,5,3,,sqrt,8,entropy,balanced,True,"{'rf__n_estimators': 200, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 3, 'rf__max_samples': None, 'rf__max_features': 'sqrt', 'rf__max_depth': 8, 'rf__criterion': 'entropy', 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.9125461651547205,0.9327064434006239,0.9235805497438857,0.9383161388067239,0.9166816968472693,0.9247661987906447,0.009620213264822028,19
0.7110046863555908,0.06908610973739443,0.30141162872314453,0.05721687014491196,200,10,3,0.7,log2,8,entropy,balanced_subsample,True,"{'rf__n_estimators': 200, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 3, 'rf__max_samples': 0.7, 'rf__max_features': 'log2', 'rf__max_depth': 8, 'rf__criterion': 'entropy', 'rf__class_weight': 'balanced_subsample', 'rf__bootstrap': True}",0.9115511491986088,0.9301337444870738,0.9217047832046751,0.9383431931318086,0.9172227833489648,0.9237911306742262,0.009479498410999723,20
1.4367362976074218,0.151735223471896,0.08702054023742675,0.04996090975031505,300,2,3,0.9,0.5,8,entropy,balanced,True,"{'rf__n_estimators': 300, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 3, 'rf__max_samples': 0.9, 'rf__max_features': 0.5, 'rf__max_depth': 8, 'rf__criterion': 'entropy', 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.9096328301480872,0.9297841442862778,0.9234001875766539,0.9399123439867254,0.910396075319241,0.9226251162633972,0.011567623792699653,21
1.3582646369934082,0.2127672355346806,0.4199019432067871,0.0788442618302639,200,10,3,0.9,0.5,8,entropy,balanced_subsample,True,"{'rf__n_estimators': 200, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 3, 'rf__max_samples': 0.9, 'rf__max_features': 0.5, 'rf__max_depth': 8, 'rf__criterion': 'entropy', 'rf__class_weight': 'balanced_subsample', 'rf__bootstrap': True}",0.908835024561655,0.9281078561439995,0.9202889401919054,0.93857766394921,0.9111445783132529,0.9213908126320044,0.010994123761340036,22
1.5190380573272706,0.2766971647832102,0.5030721664428711,0.36145603739469834,200,10,3,0.7,0.5,8,gini,balanced,True,"{'rf__n_estimators': 200, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 3, 'rf__max_samples': 0.7, 'rf__max_features': 0.5, 'rf__max_depth': 8, 'rf__criterion': 'gini', 'rf__class_weight': 'balanced', 'rf__bootstrap': True}",0.9075083366201728,0.9272831582344293,0.9203881393838829,0.9344473703196019,0.9155905057355168,0.9210435020587207,0.009294755146117873,23
1.8188917636871338,0.11573229696622314,0.7886695384979248,0.6713747802075493,300,2,5,0.7,0.5,8,entropy,balanced_subsample,True,"{'rf__n_estimators': 300, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 5, 'rf__max_samples': 0.7, 'rf__max_features': 0.5, 'rf__max_depth': 8, 'rf__criterion': 'entropy', 'rf__class_weight': 'balanced_subsample', 'rf__bootstrap': True}",0.9064505719100721,0.9285560615296354,0.9188640790707742,0.9401558329124883,0.9086195079720079,0.9205292106789955,0.012589331883003268,24
2.377000570297241,0.3215257523379655,0.31188197135925294,0.11191125592981706,300,10,1,0.9,0.5,8,gini,,True,"{'rf__n_estimators': 300, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 1, 'rf__max_samples': 0.9, 'rf__max_features': 0.5, 'rf__max_depth': 8, 'rf__criterion': 'gini', 'rf__class_weight': None, 'rf__bootstrap': True}",0.9021119437771166,0.9283409229445301,0.9177323064713946,0.9313541591515764,0.9180253949931462,0.9195129454675527,0.010259881766607613,25
