mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__subsample,param_xgb__reg_lambda,param_xgb__reg_alpha,param_xgb__n_estimators,param_xgb__min_child_weight,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__gamma,param_xgb__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.4504246234893799,0.010795885909607669,0.01782650947570801,0.0005885945922499744,0.7,2.0,0.1,500,5,5,0.02,0.1,0.9,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 2.0, 'xgb__reg_alpha': 0.1, 'xgb__n_estimators': 500, 'xgb__min_child_weight': 5, 'xgb__max_depth': 5, 'xgb__learning_rate': 0.02, 'xgb__gamma': 0.1, 'xgb__colsample_bytree': 0.9}",0.9282064613288393,0.9446914554125281,0.9363952817257052,0.9622682346151071,0.9323281148546281,0.9407779095873614,0.012048217129846432,21,0.9871555760659133,0.9872529377335554,0.9883161604718492,0.9863027323730916,0.9877441063818309,0.987354302605248,0.0006682341756581335
0.13639798164367675,0.006053128259604502,0.011998748779296875,0.0009644744349236477,1.0,1.0,0.1,300,2,3,0.1,0.25,0.6,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 1.0, 'xgb__reg_alpha': 0.1, 'xgb__n_estimators': 300, 'xgb__min_child_weight': 2, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.1, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.6}",0.9256696188461401,0.9476765032808633,0.9370175312026547,0.9638013130365775,0.9296587547795975,0.9407647442291667,0.013738291983041984,22,0.9864712304713881,0.9857761919769482,0.9879531477585369,0.9852446008883134,0.9862611488734243,0.9863412639937221,0.0009103247047066578
0.27543935775756834,0.00723846057087814,0.012450742721557616,0.00027807331974672247,0.8,1.0,0.1,500,5,3,0.06,0.5,0.6,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 1.0, 'xgb__reg_alpha': 0.1, 'xgb__n_estimators': 500, 'xgb__min_child_weight': 5, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.06, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 0.6}",0.9288698052995805,0.9463139589085302,0.934528533294856,0.9619616189308131,0.9319042637616334,0.9407156360390827,0.012157115082737643,23,0.9884010175138445,0.9885175138444915,0.9892220064375753,0.9874108764453076,0.9881492645339951,0.9883401357550428,0.0005852896998299962
0.18492441177368163,0.0059554865027500676,0.012934064865112305,0.0013879757833711395,1.0,0.5,0.05,400,5,3,0.08,0.0,0.8,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 0.05, 'xgb__n_estimators': 400, 'xgb__min_child_weight': 5, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.08, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.8}",0.923697515149342,0.9452830865215677,0.9384423923237862,0.9655418079503644,0.9305064569655869,0.9406942517821294,0.014395899014704894,24,0.9880408356219891,0.9883419251722121,0.9897934985884089,0.9873619877362393,0.9879655104206002,0.98830075150789,0.0008113210696569216
0.4923708915710449,0.47865389677104947,0.012173891067504883,0.0006417373788830165,0.9,2.0,0.0,600,5,2,0.15,0.25,0.9,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 2.0, 'xgb__reg_alpha': 0, 'xgb__n_estimators': 600, 'xgb__min_child_weight': 5, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.15, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.9}",0.9265839578328372,0.9433109828247697,0.9280805858163192,0.9596710194069692,0.9318501551114639,0.9378993401984717,0.012363901871067364,25,0.9897719598397189,0.9893774481112962,0.9907566623509738,0.9893023637409865,0.9904453480426533,0.9899307564171258,0.0005784754000560543
0.20801477432250975,0.006329250410775076,0.011071062088012696,0.0007768321054524808,0.7,2.0,0.05,400,1,2,0.15,0.05,0.9,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 2.0, 'xgb__reg_alpha': 0.05, 'xgb__n_estimators': 400, 'xgb__min_child_weight': 1, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.15, 'xgb__gamma': 0.05, 'xgb__colsample_bytree': 0.9}",0.9276237943275126,0.9416884793287676,0.9247709400476156,0.9603563956424501,0.925663732775413,0.9360206684243518,0.013628512016112966,26,0.9840878393588763,0.9850893138534961,0.9861566281850713,0.9825675226124329,0.9840937494380608,0.9843990106895875,0.0011924846601975925
0.12360286712646484,0.0026324305815748268,0.010335445404052734,0.00011991075129268633,0.9,1.5,0.5,200,3,3,0.08,0.0,0.6,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 1.5, 'xgb__reg_alpha': 0.5, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 3, 'xgb__max_depth': 3, 'xgb__learning_rate': 0.08, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.6}",0.9179604862132024,0.9448079888127936,0.9314533583435538,0.9556399249693385,0.924410215713152,0.934854394810408,0.013690612632802853,27,0.9721810139120257,0.9715219936067714,0.9734298295301289,0.968304382226538,0.9713191859524195,0.9713512810455768,0.0016924884471873744
0.25189743041992185,0.002719306152298415,0.011720848083496094,0.00027383547817101526,0.7,3.0,0.5,500,2,2,0.15,0.5,0.8,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 3.0, 'xgb__reg_alpha': 0.5, 'xgb__n_estimators': 500, 'xgb__min_child_weight': 2, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.15, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 0.8}",0.925194521137366,0.942566961884614,0.9189813144794747,0.9599686169829016,0.9259162398095374,0.9345255308587787,0.01493201622086627,28,0.9858774931340326,0.9867329251271892,0.9874642606678535,0.9844769919620219,0.9866455152757547,0.9862394372333704,0.0010144790770691844
0.20944862365722655,0.007338322602623555,0.012238883972167968,0.001638913623350925,1.0,1.5,0.0,600,8,2,0.08,0.05,0.9,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 1.5, 'xgb__reg_alpha': 0, 'xgb__n_estimators': 600, 'xgb__min_child_weight': 8, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.08, 'xgb__gamma': 0.05, 'xgb__colsample_bytree': 0.9}",0.9206497185270179,0.9405410735415397,0.9267098333453575,0.9569655868984922,0.923048481350552,0.9335829387325919,0.013569424675745727,29,0.9739779838818603,0.9734951150330916,0.9743053307798818,0.9720480210749672,0.9738052049055042,0.973526331135061,0.00078421633609101
0.13772168159484863,0.00333228543765747,0.010818576812744141,0.0002960660603834074,1.0,0.5,0.0,400,1,2,0.06,0.1,0.6,"{'xgb__subsample': 1.0, 'xgb__reg_lambda': 0.5, 'xgb__reg_alpha': 0, 'xgb__n_estimators': 400, 'xgb__min_child_weight': 1, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.06, 'xgb__gamma': 0.1, 'xgb__colsample_bytree': 0.6}",0.9154505360536411,0.9429793108393991,0.9245725416636607,0.9519064281076403,0.9163480268378905,0.9302513687004463,0.014666688430052558,30,0.959597159065328,0.9561183084957905,0.960332431982881,0.9532938627250005,0.9566778604952257,0.9572039245528451,0.0025400401290196378
0.28980331420898436,0.003041841479539589,0.011423635482788085,0.0005808594421286249,0.7,3.0,0.01,600,5,2,0.04,0.25,0.8,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 3.0, 'xgb__reg_alpha': 0.01, 'xgb__n_estimators': 600, 'xgb__min_child_weight': 5, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.04, 'xgb__gamma': 0.25, 'xgb__colsample_bytree': 0.8}",0.9165083007637419,0.9396177704471297,0.9243921794964287,0.9528713657023303,0.9162037371041051,0.929918670702747,0.014278503242042032,31,0.9617678177479627,0.9583489036963666,0.9624169453885022,0.9572122646598695,0.9600916410422398,0.9599675145069883,0.0019731960610055916
0.2644360542297363,0.008172172224601548,0.01289820671081543,0.0005831744372543377,0.9,2.0,0.1,200,3,6,0.02,0.0,0.9,"{'xgb__subsample': 0.9, 'xgb__reg_lambda': 2.0, 'xgb__reg_alpha': 0.1, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 3, 'xgb__max_depth': 6, 'xgb__learning_rate': 0.02, 'xgb__gamma': 0, 'xgb__colsample_bytree': 0.9}",0.9143748431281149,0.935664598945821,0.9294964288290888,0.9516449029651541,0.9137868840631989,0.9289935315862754,0.01416184205408432,32,0.9780542298860926,0.9775145198325154,0.97898628418838,0.9749296452140762,0.9772527018035999,0.9773474761849329,0.0013466985433610269
0.20501060485839845,0.004908248823487406,0.012043428421020509,0.0015053084065463015,0.7,3.0,0.05,400,1,2,0.04,0.1,0.8,"{'xgb__subsample': 0.7, 'xgb__reg_lambda': 3.0, 'xgb__reg_alpha': 0.05, 'xgb__n_estimators': 400, 'xgb__min_child_weight': 1, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.04, 'xgb__gamma': 0.1, 'xgb__colsample_bytree': 0.8}",0.912339990677328,0.9355480655455556,0.9209833345357478,0.9475506817689922,0.9131375802611644,0.9259119305577576,0.013658428078303938,33,0.9525679843320878,0.9480600828418351,0.9524672501843161,0.946848420276564,0.9511871527215838,0.9502261780712773,0.0023465357154879123
0.11692671775817871,0.007289502086877875,0.009851169586181641,0.0009461004679278051,0.8,2.0,0.1,200,2,2,0.06,0.5,1.0,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 2.0, 'xgb__reg_alpha': 0.1, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 2, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.06, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 1.0}",0.9077817419054106,0.9353015525834558,0.9188911333958589,0.943483514897915,0.9082136930957362,0.9227343271756754,0.014405989756764052,34,0.9473931835576965,0.9419187001935978,0.9468130181079283,0.9392259962057866,0.944511315207423,0.9439724426544865,0.0030596513804004334
0.10844340324401855,0.0025060712887352695,0.009980535507202149,0.0014527815361048523,0.8,1.5,0.1,200,8,2,0.06,0.5,0.6,"{'xgb__subsample': 0.8, 'xgb__reg_lambda': 1.5, 'xgb__reg_alpha': 0.1, 'xgb__n_estimators': 200, 'xgb__min_child_weight': 8, 'xgb__max_depth': 2, 'xgb__learning_rate': 0.06, 'xgb__gamma': 0.5, 'xgb__colsample_bytree': 0.6}",0.9071632184732331,0.9317114274445122,0.9172047471322415,0.9428161748791575,0.9051926267946035,0.9208176389447497,0.014465458177942807,35,0.9445201701859438,0.9389865944802125,0.9434773471075866,0.9368012286238334,0.9419997280214345,0.9411570136838021,0.002866653774638214
