accuracy,precision_BAD_1,recall_BAD_1,f1_BAD_1,roc_auc,false_positives,false_negatives,true_positives,true_negatives,threshold
0.8930968360498562,0.8238255033557047,0.5901442307692307,0.6876750700280112,0.9044723053892216,105,341,491,3235,0.55
0.8923777564717162,0.8240270727580372,0.5853365384615384,0.6844694307800422,0.9044723053892216,104,345,487,3236,0.555
0.8935762224352828,0.8333333333333334,0.5829326923076923,0.685997171145686,0.9044723053892216,97,347,485,3243,0.56
0.8926174496644296,0.8344947735191638,0.5757211538461539,0.6813655761024182,0.9044723053892216,95,353,479,3245,0.565
0.8921380632790029,0.8374558303886925,0.5697115384615384,0.6781115879828327,0.9044723053892216,92,358,474,3248,0.57
0.8916586768935763,0.8392857142857143,0.5649038461538461,0.6752873563218391,0.9044723053892216,90,362,470,3250,0.575
0.8899808245445829,0.838475499092559,0.5552884615384616,0.6681127982646421,0.9044723053892216,89,370,462,3251,0.58
0.8890220517737296,0.8397790055248618,0.5480769230769231,0.6632727272727272,0.9044723053892216,87,376,456,3253,0.585
0.887823585810163,0.8382899628252788,0.5420673076923077,0.6583941605839416,0.9044723053892216,87,381,451,3253,0.59
0.8873441994247363,0.8402255639097744,0.5372596153846154,0.655425219941349,0.9044723053892216,85,385,447,3255,0.595
0.8875838926174496,0.8431001890359168,0.5360576923076923,0.6554004408523145,0.9044723053892216,83,386,446,3257,0.6
0.8880632790028763,0.8476190476190476,0.5348557692307693,0.6558585114222549,0.9044723053892216,80,387,445,3260,0.605
0.8875838926174496,0.8497109826589595,0.5300480769230769,0.6528497409326425,0.9044723053892216,78,391,441,3262,0.61
0.887823585810163,0.8527131782945736,0.5288461538461539,0.6528189910979229,0.9044723053892216,76,392,440,3264,0.615
0.8873441994247363,0.8562992125984252,0.5228365384615384,0.6492537313432836,0.9044723053892216,73,397,435,3267,0.62
0.8873441994247363,0.8605577689243028,0.5192307692307693,0.6476761619190404,0.9044723053892216,70,400,432,3270,0.625
0.8868648130393096,0.8643724696356275,0.5132211538461539,0.6440422322775264,0.9044723053892216,67,405,427,3273,0.63
0.886385426653883,0.8653061224489796,0.5096153846153846,0.6414523449319214,0.9044723053892216,66,408,424,3274,0.635
0.8856663470757431,0.865979381443299,0.5048076923076923,0.6378132118451025,0.9044723053892216,65,412,420,3275,0.64
0.8851869606903164,0.870020964360587,0.4987980769230769,0.6340718105423988,0.9044723053892216,62,417,415,3278,0.645
0.8839884947267498,0.8717948717948718,0.49038461538461536,0.6276923076923077,0.9044723053892216,60,424,408,3280,0.65
0.8837488015340365,0.8747300215982722,0.48677884615384615,0.6254826254826255,0.9044723053892216,58,427,405,3282,0.655
0.8835091083413231,0.8777292576419214,0.4831730769230769,0.6232558139534884,0.9044723053892216,56,430,402,3284,0.66
0.8823106423777565,0.8797327394209354,0.47475961538461536,0.6167056986729118,0.9044723053892216,54,437,395,3286,0.665
0.8818312559923298,0.8791946308724832,0.4723557692307692,0.6145426114151681,0.9044723053892216,54,439,393,3286,0.67
0.8815915627996165,0.8806306306306306,0.4699519230769231,0.6128526645768025,0.9044723053892216,53,441,391,3287,0.675
0.8811121764141898,0.8835616438356164,0.4651442307692308,0.6094488188976378,0.9044723053892216,51,445,387,3289,0.68
0.8796740172579098,0.8819444444444444,0.4579326923076923,0.6028481012658228,0.9044723053892216,51,451,381,3289,0.685
0.8791946308724832,0.8849765258215962,0.453125,0.5993640699523053,0.9044723053892216,49,455,377,3291,0.69
0.8779961649089166,0.8872901678657075,0.44471153846153844,0.5924739791833467,0.9044723053892216,47,462,370,3293,0.695
0.87823585810163,0.8951219512195122,0.4411057692307692,0.5909822866344605,0.9044723053892216,43,465,367,3297,0.7
0.8772770853307766,0.8980099502487562,0.4338942307692308,0.5850891410048622,0.9044723053892216,41,471,361,3299,0.705
0.8765580057526366,0.8972431077694235,0.43028846153846156,0.5816409423233144,0.9044723053892216,41,474,358,3299,0.71
0.87535953978907,0.8979591836734694,0.4230769230769231,0.5751633986928104,0.9044723053892216,40,480,352,3300,0.715
0.87464046021093,0.9012987012987013,0.4170673076923077,0.5702547247329499,0.9044723053892216,38,485,347,3302,0.72
0.8744007670182167,0.9031413612565445,0.41466346153846156,0.5683690280065898,0.9044723053892216,37,487,345,3303,0.725
0.87464046021093,0.9098143236074271,0.41225961538461536,0.5674110835401158,0.9044723053892216,34,489,343,3306,0.73
0.87320230105465,0.9128065395095368,0.4026442307692308,0.5587989991659716,0.9044723053892216,32,497,335,3308,0.735
0.8708053691275168,0.9126760563380282,0.3894230769230769,0.5459140690817186,0.9044723053892216,31,508,324,3309,0.74
0.8698465963566635,0.9164265129682997,0.38221153846153844,0.539440203562341,0.9044723053892216,29,514,318,3311,0.745
0.8693672099712368,0.9183673469387755,0.3786057692307692,0.5361702127659574,0.9044723053892216,28,517,315,3312,0.75
0.8686481303930969,0.9226190476190477,0.37259615384615385,0.5308219178082192,0.9044723053892216,26,522,310,3314,0.755
0.8669702780441035,0.9209726443768997,0.3641826923076923,0.5219638242894057,0.9044723053892216,26,529,303,3314,0.76
0.8667305848513902,0.9233128834355828,0.36177884615384615,0.5198618307426598,0.9044723053892216,25,531,301,3315,0.765
0.8660115052732502,0.9226006191950464,0.3581730769230769,0.516017316017316,0.9044723053892216,25,534,298,3315,0.77
0.8655321188878236,0.9274447949526814,0.35336538461538464,0.5117493472584856,0.9044723053892216,23,538,294,3317,0.775
0.8648130393096836,0.9267515923566879,0.34975961538461536,0.5078534031413613,0.9044723053892216,23,541,291,3317,0.78
0.8645733461169702,0.9292604501607717,0.3473557692307692,0.5056867891513561,0.9044723053892216,22,543,289,3318,0.785
0.862895493767977,0.9304635761589404,0.33774038461538464,0.49559082892416223,0.9044723053892216,21,551,281,3319,0.79
0.861457334611697,0.9319727891156463,0.3293269230769231,0.4866785079928952,0.9044723053892216,20,558,274,3320,0.795
0.860738255033557,0.9312714776632303,0.32572115384615385,0.4826357969723954,0.9044723053892216,20,561,271,3320,0.8
0.8600191754554171,0.9335664335664335,0.32091346153846156,0.4776386404293381,0.9044723053892216,19,565,267,3321,0.805
0.8597794822627037,0.9363957597173145,0.31850961538461536,0.47533632286995514,0.9044723053892216,18,567,265,3322,0.81
0.8595397890699904,0.9392857142857143,0.3161057692307692,0.47302158273381295,0.9044723053892216,17,569,263,3323,0.815
0.8583413231064237,0.9381818181818182,0.31009615384615385,0.46612466124661245,0.9044723053892216,17,574,258,3323,0.82
0.8583413231064237,0.9413919413919414,0.3088942307692308,0.465158371040724,0.9044723053892216,16,575,257,3324,0.825
0.8576222435282838,0.9473684210526315,0.30288461538461536,0.45901639344262296,0.9044723053892216,14,580,252,3326,0.83
0.8559443911792906,0.9459459459459459,0.29447115384615385,0.44912923923006415,0.9044723053892216,14,587,245,3326,0.835
0.8547459252157239,0.9448818897637795,0.28846153846153844,0.4419889502762431,0.9044723053892216,14,592,240,3326,0.84
0.8540268456375839,0.9442231075697212,0.2848557692307692,0.4376731301939058,0.9044723053892216,14,595,237,3326,0.845
0.8537871524448706,0.944,0.28365384615384615,0.43622920517560076,0.9044723053892216,14,596,236,3326,0.85
0.8530680728667306,0.9469387755102041,0.27884615384615385,0.4308263695450325,0.9044723053892216,13,600,232,3327,0.855
0.8516299137104506,0.9456066945606695,0.27163461538461536,0.42203548085901027,0.9044723053892216,13,606,226,3327,0.86
0.8509108341323106,0.9449152542372882,0.26802884615384615,0.41760299625468167,0.9044723053892216,13,609,223,3327,0.865
0.849712368168744,0.9437229437229437,0.2620192307692308,0.4101599247412982,0.9044723053892216,13,614,218,3327,0.87
0.8499520613614573,0.9478260869565217,0.2620192307692308,0.4105461393596987,0.9044723053892216,12,614,218,3328,0.875
0.8482742090124641,0.9502262443438914,0.25240384615384615,0.39886039886039887,0.9044723053892216,11,622,210,3329,0.88
0.8482742090124641,0.954337899543379,0.2512019230769231,0.3977164605137964,0.9044723053892216,10,623,209,3330,0.885
0.8470757430488974,0.9575471698113207,0.2439903846153846,0.3888888888888889,0.9044723053892216,9,629,203,3331,0.89
0.8453978906999041,0.9560975609756097,0.23557692307692307,0.3780135004821601,0.9044723053892216,9,636,196,3331,0.895
0.8444391179290508,0.9552238805970149,0.23076923076923078,0.3717328170377541,0.9044723053892216,9,640,192,3331,0.9
0.8439597315436241,0.9547738693467337,0.2283653846153846,0.3685741998060136,0.9044723053892216,9,642,190,3331,0.905
0.8427612655800575,0.9631578947368421,0.21995192307692307,0.35812133072407043,0.9044723053892216,7,649,183,3333,0.91
0.8420421860019175,0.9726775956284153,0.21394230769230768,0.35073891625615766,0.9044723053892216,5,654,178,3335,0.915
0.8418024928092043,0.9725274725274725,0.2127403846153846,0.34911242603550297,0.9044723053892216,5,655,177,3335,0.92
0.840843720038351,0.9719101123595506,0.20793269230769232,0.3425742574257426,0.9044723053892216,5,659,173,3335,0.925
0.8403643336529243,0.9715909090909091,0.20552884615384615,0.3392857142857143,0.9044723053892216,5,661,171,3335,0.93
0.8391658676893576,0.9707602339181286,0.19951923076923078,0.33100697906281157,0.9044723053892216,5,666,166,3335,0.935
0.837248322147651,0.9751552795031055,0.18870192307692307,0.3162134944612286,0.9044723053892216,4,675,157,3336,0.94
0.8353307766059443,0.9801324503311258,0.1778846153846154,0.301119023397762,0.9044723053892216,3,684,148,3337,0.945
0.8343720038350911,0.9795918367346939,0.17307692307692307,0.2941777323799796,0.9044723053892216,3,688,144,3337,0.95
