accuracy,precision_BAD_1,recall_BAD_1,f1_BAD_1,roc_auc,false_positives,false_negatives,true_positives,true_negatives,threshold
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.41
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.415
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.42
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.425
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.43
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.435
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.44
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.445
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.45
0.802732502396932,0.5030508474576271,0.8918269230769231,0.6432596445600347,0.9068963035467528,733,90,742,2607,0.455
0.8063279002876318,0.5082644628099173,0.8870192307692307,0.6462346760070052,0.9068963035467528,714,94,738,2626,0.46
0.8063279002876318,0.5082644628099173,0.8870192307692307,0.6462346760070052,0.9068963035467528,714,94,738,2626,0.465
0.8063279002876318,0.5082644628099173,0.8870192307692307,0.6462346760070052,0.9068963035467528,714,94,738,2626,0.47
0.8063279002876318,0.5082644628099173,0.8870192307692307,0.6462346760070052,0.9068963035467528,714,94,738,2626,0.475
0.8063279002876318,0.5082644628099173,0.8870192307692307,0.6462346760070052,0.9068963035467528,714,94,738,2626,0.48
0.8063279002876318,0.5082644628099173,0.8870192307692307,0.6462346760070052,0.9068963035467528,714,94,738,2626,0.485
0.8063279002876318,0.5082644628099173,0.8870192307692307,0.6462346760070052,0.9068963035467528,714,94,738,2626,0.49
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.495
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.5
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.505
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.51
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.515
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.52
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.525
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.53
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.535
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.54
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.545
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.55
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.555
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.56
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.565
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.57
0.8427612655800575,0.5732113144758736,0.828125,0.6774827925270404,0.9068963035467528,513,143,689,2827,0.575
0.8643336529242569,0.630648330058939,0.7716346153846154,0.6940540540540541,0.9068963035467528,376,190,642,2964,0.58
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.585
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.59
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.595
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.6
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.605
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.61
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.615
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.62
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.625
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.63
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.635
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.64
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.645
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.65
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.655
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.66
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.665
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.67
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.675
0.887104506232023,0.7193195625759417,0.7115384615384616,0.7154078549848942,0.9068963035467528,231,240,592,3109,0.68
