mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__class_weight,param_tree__criterion,param_tree__max_depth,param_tree__max_features,param_tree__min_samples_leaf,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.03704590797424316,0.0011356159127008784,0.007841205596923828,0.00014929120345952225,0.001,balanced,entropy,7,,10,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.844024525798702,0.8704327871203701,0.867388716542818,0.880018577303225,0.8388148401991198,0.860135889392847,0.01592553960532574,284
0.03656635284423828,0.001337317065877468,0.014104557037353516,0.01283125026389559,0.0,balanced,entropy,7,,10,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.8449164545161174,0.8705403564129226,0.8668656662578458,0.880370283529327,0.837800303008441,0.8600986127449308,0.01608400575761403,285
0.019660520553588866,0.0006009203651606296,0.008293342590332032,0.0002854948111216273,0.005,balanced,entropy,7,sqrt,1,10,"{'tree__ccp_alpha': 0.005, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 10}",0.839981713220266,0.8652380867008498,0.8681778010244571,0.8957100858523915,0.8310051583579828,0.8600225690311895,0.022851495855203373,286
0.0491671085357666,0.0029041816870942175,0.008367156982421875,0.0005930921122393761,0.001,,entropy,,,10,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': None, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8377630965613684,0.8705941410591991,0.8498484957795253,0.8925041483298464,0.8490098117018974,0.8599439386863672,0.019427078629487893,287
0.04470643997192383,0.0008975032817137298,0.008305978775024415,0.00039787874807300534,0.001,,entropy,,,10,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': None, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.8377630965613684,0.8705941410591991,0.8498484957795253,0.8925041483298464,0.8490098117018974,0.8599439386863672,0.019427078629487893,287
0.042840766906738284,0.009451245109842183,0.008004093170166015,0.00032809517262863175,0.001,,gini,10,,1,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 2}",0.8329897092043458,0.8836189895657787,0.8404020272707595,0.8959941562657818,0.8462998701392395,0.8598609504891812,0.025118396372878368,289
0.03618545532226562,0.0012312784948670065,0.007428789138793945,0.00010896564802175588,0.001,,entropy,7,,1,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 10}",0.8733685323962853,0.8339757610527447,0.8767946035639564,0.90069259072217,0.8130636317725994,0.8595790239015513,0.03161031754907778,290
0.01992034912109375,0.000784752208842349,0.0077174663543701175,0.00047390361112065367,0.005,,entropy,10,sqrt,1,10,"{'tree__ccp_alpha': 0.005, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 10}",0.8526435153644807,0.8691822940944458,0.8745445855277396,0.8841669071495561,0.8172660702691004,0.8595606744810645,0.02349144727796078,291
0.02365102767944336,0.0019680716924202588,0.008897495269775391,0.001991189240375755,0.001,balanced,entropy,,sqrt,5,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 10}",0.8575334361217685,0.8696080892107999,0.8361725344491739,0.8599983767404948,0.8743642233605079,0.859535331976549,0.013201505700103542,292
0.02074265480041504,0.0007196865016603538,0.00782632827758789,0.0003302222466421301,0.001,balanced,entropy,,sqrt,5,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 2}",0.8575334361217685,0.8696080892107999,0.8361725344491739,0.8599983767404948,0.8743642233605079,0.859535331976549,0.013201505700103542,292
0.04744157791137695,0.0031025364337912316,0.008291816711425782,0.0009745751612176439,0.0,,gini,,,5,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': None, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 25}",0.8388836100254582,0.8619437771164258,0.8392973089964648,0.8940597720222205,0.8631141331794243,0.8594597202679987,0.02023159902006709,294
0.019696712493896484,0.0003237152962141711,0.008018779754638671,0.00020003170449362753,0.001,balanced,gini,,sqrt,10,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.8559198967334791,0.8481166409695577,0.8822911406103455,0.8793963278262752,0.8312396291753842,0.8593927270630083,0.019268051148135356,295
0.019789934158325195,0.0009906568706975663,0.008104562759399414,0.0006920482257722388,0.0,balanced,gini,,sqrt,10,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8438945462368677,0.8786752841622145,0.8464892504148329,0.8813216939614746,0.8457227112040978,0.8592206971958974,0.01700653567458649,296
0.019603919982910157,0.0011442092025397558,0.007997369766235352,0.0005189280270185212,0.0,balanced,gini,,sqrt,10,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.8438945462368677,0.8786752841622145,0.8464892504148329,0.8813216939614746,0.8457227112040978,0.8592206971958974,0.01700653567458649,296
0.05053458213806152,0.0011167150449578704,0.009109020233154297,0.0025925575469919007,0.0,balanced,entropy,,,5,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': None, 'tree__max_features': None, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 25}",0.8487441285094481,0.8556464914482412,0.8393649448091769,0.8847575932472403,0.8672850082966597,0.8591596332621532,0.015709435829832818,298
0.05522904396057129,0.004652248249954219,0.007908058166503907,0.00026097047181811866,0.001,balanced,entropy,,,1,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': None, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8470633583133136,0.8543646240453224,0.8633170406175601,0.881227003823678,0.849654606449751,0.8591253266499251,0.012360457195687647,299
0.01920638084411621,0.0009549596540949654,0.007601308822631836,0.00024377379948023275,0.005,,entropy,10,sqrt,1,2,"{'tree__ccp_alpha': 0.005, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 2}",0.8467854709742192,0.877483057836423,0.8686151792799943,0.8811097684149772,0.8215451626866748,0.8591077278384578,0.022248229098012825,300
0.03130054473876953,0.0015222221680350823,0.00825185775756836,0.0001729313181819532,0.001,,gini,7,,5,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 2}",0.8545663164688588,0.8576096310373265,0.8587268234615106,0.8789634586249189,0.8455378399826852,0.8590808139150601,0.010967242853918757,301
0.030939149856567382,0.0009051605286925542,0.00836186408996582,0.0002907177413670178,0.001,,gini,7,,5,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 10}",0.8545663164688588,0.8576096310373265,0.8587268234615106,0.8789634586249189,0.8455378399826852,0.8590808139150601,0.010967242853918757,301
0.017734861373901366,0.0005286652650087245,0.0076716899871826175,0.00023189413172591684,0.001,,entropy,7,sqrt,5,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 2}",0.8451988239090681,0.8513526838538492,0.8719383522112402,0.8920397157492244,0.8345943654858956,0.8590247882418556,0.020511507034906572,303
0.019154453277587892,0.0014670542495471934,0.0077247142791748045,0.0005662601247836027,0.001,,entropy,7,sqrt,5,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 10}",0.8451988239090681,0.8513526838538492,0.8719383522112402,0.8920397157492244,0.8345943654858956,0.8590247882418556,0.020511507034906572,303
0.020798492431640624,0.0007444887183189368,0.007512807846069336,0.0007899112865350699,0.005,balanced,entropy,,sqrt,10,25,"{'tree__ccp_alpha': 0.005, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.836898060167091,0.848968231202266,0.8804559555587621,0.8841398528244715,0.8442302142702547,0.8589384628045691,0.019491690511265872,305
0.019140195846557618,0.0007160342493736569,0.007843637466430664,0.0002997883442788095,0.0,balanced,gini,10,sqrt,5,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 2}",0.8173025207070889,0.865901430671591,0.886637868840632,0.8712439578673977,0.8534827934492462,0.8589137143071911,0.023368689158906115,306
0.019535064697265625,0.001832411692860081,0.008165264129638672,0.0006130418421103247,0.0,balanced,gini,10,sqrt,5,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 10}",0.8173025207070889,0.865901430671591,0.886637868840632,0.8712439578673977,0.8534827934492462,0.8589137143071911,0.023368689158906115,306
0.04574260711669922,0.001218028907443983,0.008135747909545899,0.00027272373511466526,0.001,balanced,gini,,,1,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8617913872853096,0.845821829395102,0.8446044657672608,0.8738456821297165,0.8682228915662652,0.8588572512287309,0.011781693851017582,308
0.03022918701171875,0.0009694646331100853,0.008580732345581054,0.00028230835380797575,0.0,,gini,7,,5,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 25}",0.8519846534475959,0.8633376958657535,0.8624648293773898,0.8761272635451988,0.8401179568573696,0.8588064798186614,0.012080754900025508,309
0.018398237228393555,0.000412686111832018,0.00792241096496582,0.00024541910335543,0.001,balanced,gini,7,sqrt,1,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 10}",0.829211337803435,0.8599402990426334,0.8683401269749657,0.8973694177909242,0.8391665464252217,0.8588055456074362,0.023836424100198223,310
0.019843196868896483,0.0005625520118188586,0.007760095596313477,0.0004680953125664622,0.005,balanced,entropy,10,sqrt,10,25,"{'tree__ccp_alpha': 0.005, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.842563376241529,0.8622306285632328,0.8686287064425366,0.8852535892071278,0.8351038886083255,0.8587560378125504,0.018073677253968346,311
0.031003570556640624,0.0012780977831438186,0.009177112579345703,0.0011350928080597813,0.001,,gini,7,,1,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8291665172648716,0.8638531320592349,0.862613628165356,0.8911604501839695,0.8469536829954547,0.8587494821337774,0.020521902469372237,312
0.020277929306030274,0.00123407360191933,0.008862495422363281,0.0006302172018177306,0.001,,gini,,sqrt,5,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 25}",0.8263966079816415,0.8671384775359461,0.8848838467643028,0.8892125387778659,0.8260497078132891,0.8587362357746091,0.027558522847875782,313
0.037550497055053714,0.0007685984367930344,0.009945344924926759,0.0023343340946005943,0.001,balanced,gini,10,,1,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8508282835526552,0.8544049625300296,0.8561746987951808,0.8609858596060891,0.8709959598874539,0.8586779528742816,0.006974263634030099,314
0.030324840545654298,0.0003705511220758147,0.008173751831054687,0.0001596976977406675,0.0,balanced,gini,7,,10,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.8234384524364444,0.8568700921510273,0.871415301926268,0.8832019695548662,0.8581767188514537,0.8586205069840119,0.02004491427728659,315
0.01821441650390625,0.0007782641609640148,0.008238458633422851,0.00066047758748677,0.001,,gini,10,sqrt,10,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.8435359819283589,0.8639696654595002,0.8592724190173869,0.8863447803188803,0.839581379409855,0.8585408452267963,0.01665937191255105,316
0.03187217712402344,0.0018076451873942087,0.008330869674682616,0.0003820629990130339,0.0,balanced,gini,7,,10,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8251954175481372,0.8562336405034244,0.8714062838179064,0.8881033114493904,0.8515168458264195,0.8584910998290555,0.02100487493209796,317
0.030412960052490234,0.0001414515066588926,0.008068466186523437,0.00018826510501490434,0.0,balanced,gini,7,,10,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.8251954175481372,0.8562336405034244,0.8714062838179064,0.8881033114493904,0.8515168458264195,0.8584910998290555,0.02100487493209796,317
0.018314361572265625,0.0005683767314001589,0.008684539794921875,0.0010867445711925047,0.0,,entropy,7,sqrt,1,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 10}",0.8532037720965256,0.8520518842554412,0.8813352211240171,0.8720150061323136,0.8335572830243129,0.8584326333265221,0.016708365449592918,319
0.01897730827331543,0.0017248720339884847,0.012134695053100586,0.007371298977786497,0.001,,entropy,7,sqrt,10,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.8598775502886442,0.8455529061637204,0.8818221989755429,0.8867325589784287,0.8177710843373495,0.858351259748737,0.025176422255245155,320
0.018410444259643555,0.0006217348033874984,0.008023309707641601,0.00020918995583015367,0.0,balanced,gini,10,sqrt,5,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 25}",0.849228190325935,0.8349349205780057,0.8935998484957796,0.8761723540870066,0.8378093211168025,0.8583489269207059,0.02286298739653836,321
0.018291616439819337,0.0008703663937735909,0.008334732055664063,0.0006048956031320462,0.001,balanced,entropy,5,sqrt,5,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 10}",0.8371625013446161,0.8574393129907849,0.8702925474352501,0.8920893153452132,0.834612401702619,0.8583192157636965,0.02142043007919956,322
0.01805434226989746,0.0006512340987539453,0.008310413360595703,0.0005833569667185085,0.001,balanced,entropy,5,sqrt,5,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 2}",0.8371625013446161,0.8574393129907849,0.8702925474352501,0.8920893153452132,0.834612401702619,0.8583192157636965,0.02142043007919956,322
0.029923200607299805,0.000869710729424878,0.007928276062011718,0.000374458936098637,0.001,,gini,7,,10,25,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.8398113951737245,0.8644492452221306,0.8618515980088017,0.8789634586249189,0.8462051800014427,0.8582561754062036,0.013896108547405106,324
0.030163955688476563,0.0010208978701413372,0.008208894729614257,0.00013679373549576517,0.001,,gini,7,,10,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.8398113951737245,0.8644492452221306,0.8618515980088017,0.8789634586249189,0.8462051800014427,0.8582561754062036,0.013896108547405106,324
0.03247995376586914,0.005594074053409824,0.008021736145019531,0.00023506652951699568,0.001,,gini,7,,10,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8398113951737245,0.8644492452221306,0.8618515980088017,0.8789634586249189,0.8462051800014427,0.8582561754062036,0.013896108547405106,324
0.017749500274658204,0.00016109471803249232,0.007931280136108398,9.744542711782231e-05,0.0,balanced,entropy,5,sqrt,5,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 10}",0.8370594141059199,0.856430850873104,0.8722088954620879,0.8914715749224442,0.8338233172209798,0.858198810516907,0.021668058365715802,327
0.024347257614135743,0.005304578101694598,0.008580636978149415,0.0016356098356475582,0.0,balanced,entropy,5,sqrt,5,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 5, 'tree__min_samples_split': 2}",0.8370594141059199,0.856430850873104,0.8722088954620879,0.8914715749224442,0.8338233172209798,0.858198810516907,0.021668058365715802,327
0.019221067428588867,0.0013554426229480541,0.008224868774414062,0.0002473878602666671,0.0,,gini,,sqrt,10,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.8535623364050342,0.872566244755997,0.8225281364980883,0.8898528244715389,0.852360038958228,0.8581739162177773,0.022522796442206252,329
0.019432830810546874,0.0009670327682918098,0.008224391937255859,0.0005038342194538692,0.0,,gini,,sqrt,10,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8535623364050342,0.872566244755997,0.8225281364980883,0.8898528244715389,0.852360038958228,0.8581739162177773,0.022522796442206252,329
0.03598818778991699,0.00017681933253741583,0.007679080963134766,0.0002538715959877562,0.0,balanced,entropy,7,,10,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8449164545161174,0.871217146545233,0.8684573623836663,0.880370283529327,0.8257926917249836,0.8581507877398655,0.01996424383763261,331
0.0370328426361084,0.0009513393547114851,0.00790400505065918,0.0003595671652201454,0.0,balanced,entropy,7,,10,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.8449164545161174,0.871217146545233,0.8684573623836663,0.880370283529327,0.8257926917249836,0.8581507877398655,0.01996424383763261,331
0.017055034637451172,0.0010851102544909208,0.007957267761230468,0.00041933384486960486,0.0,,gini,7,sqrt,10,2,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8332407042203018,0.8628715622646922,0.8612654209652982,0.8909079431498448,0.8423048481350551,0.8581180957470383,0.01988274931630793,333
0.016685628890991212,0.0012315293381587032,0.007631826400756836,0.001097411360007116,0.0,,gini,7,sqrt,10,10,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': None, 'tree__criterion': 'gini', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.8332407042203018,0.8628715622646922,0.8612654209652982,0.8909079431498448,0.8423048481350551,0.8581180957470383,0.01988274931630793,333
0.020098114013671876,0.002018738710916113,0.008305597305297851,0.0005445980209416808,0.001,,entropy,7,sqrt,10,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.8493671339954821,0.8503397396823119,0.8847756294639636,0.8860742370680326,0.8192455450544692,0.8579604570528518,0.025060738391484417,335
0.020525074005126952,0.0020148130746220896,0.007825613021850586,0.0003643398803589402,0.001,,entropy,7,sqrt,10,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': 'sqrt', 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.8493671339954821,0.8503397396823119,0.8847756294639636,0.8860742370680326,0.8192455450544692,0.8579604570528518,0.025060738391484417,335
0.04118490219116211,0.009758749119592115,0.007881498336791993,0.00036453904786290086,0.001,balanced,entropy,7,,10,10,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 10}",0.844024525798702,0.8704417512280829,0.8687549599595988,0.880018577303225,0.8265457037731765,0.8579571036125572,0.019697520217467988,337
0.0408416748046875,0.00445891662861515,0.00803079605102539,0.00038477280021095926,0.001,balanced,entropy,7,,10,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': 'balanced', 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 2}",0.844024525798702,0.8704417512280829,0.8687549599595988,0.880018577303225,0.8265457037731765,0.8579571036125572,0.019697520217467988,337
0.037419891357421874,0.003142017719565313,0.007810163497924805,0.00030161442550108127,0.0,balanced,gini,,,10,25,"{'tree__ccp_alpha': 0.0, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': None, 'tree__max_features': None, 'tree__min_samples_leaf': 10, 'tree__min_samples_split': 25}",0.8430160636810211,0.8554313528631361,0.8467552846115,0.8889284683644758,0.8555930308058581,0.8579448400651982,0.016247512811967225,339
0.03925504684448242,0.004800883482000107,0.008228349685668945,0.0007873015186740846,0.001,,entropy,7,,1,2,"{'tree__ccp_alpha': 0.001, 'tree__class_weight': None, 'tree__criterion': 'entropy', 'tree__max_depth': 7, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 2}",0.8685189501237047,0.8340116174835956,0.8772996176322054,0.8934465406536326,0.8160756799653704,0.8578704811717017,0.028539754824626323,340
0.028221845626831055,0.0008021842014029456,0.008814620971679687,0.0006523477115776715,0.005,balanced,gini,5,,1,25,"{'tree__ccp_alpha': 0.005, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 25}",0.8399279285739898,0.8768017856502563,0.8645885938965443,0.8816824182959383,0.8259505086213115,0.8577902470076081,0.021500341072577978,341
0.028220176696777344,0.0010696046632720406,0.008651542663574218,0.0006789428157035121,0.005,balanced,gini,5,,1,10,"{'tree__ccp_alpha': 0.005, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 10}",0.8399279285739898,0.8768017856502563,0.8645885938965443,0.8816824182959383,0.8259505086213115,0.8577902470076081,0.021500341072577978,341
0.033356332778930665,0.0048972700995093855,0.01005258560180664,0.0033163892154718074,0.005,balanced,gini,5,,1,2,"{'tree__ccp_alpha': 0.005, 'tree__class_weight': 'balanced', 'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__max_features': None, 'tree__min_samples_leaf': 1, 'tree__min_samples_split': 2}",0.8399279285739898,0.8768017856502563,0.8645885938965443,0.8816824182959383,0.8259505086213115,0.8577902470076081,0.021500341072577978,341
